System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
12:07:32:010, 3897630359315997,   64.524,   12.000, 3700,  69.643,4786.304,1329.529,  53.003,3708.548,1030.152, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:116, 3897630730474431,   64.630,   13.000, 3800,  73.263,4794.068,1331.686,  56.514,3714.537,1031.816, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:224, 3897631108500283,   64.738,   11.000, 3700,  68.189,4801.428,1333.730,  51.640,3720.111,1033.364, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:334, 3897631493239949,   64.848,   11.000, 3800,  68.453,4808.948,1335.819,  51.749,3725.796,1034.943, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:447, 3897631890379655,   64.961,   14.000, 3800,  71.099,4817.011,1338.059,  54.431,3731.968,1036.658, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:555, 3897632266378120,   65.069,   16.000, 3700,  75.795,4825.148,1340.319,  59.131,3738.317,1038.421, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:663, 3897632645630559,   65.177,   14.000, 3700,  75.594,4833.334,1342.593,  58.907,3744.696,1040.193, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:774, 3897633033846382,   65.288,   11.000, 3700,  68.693,4840.949,1344.708,  51.990,3750.459,1041.794, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:884, 3897633418994916,   65.398,   11.000, 3800,  69.930,4848.639,1346.844,  53.240,3756.314,1043.421, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:32:991, 3897633795046113,   65.505,   11.000, 3700,  69.280,4856.078,1348.911,  52.661,3761.968,1044.991, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:099, 3897634172755722,   65.613,   13.000, 3700,  72.821,4863.932,1351.092,  56.054,3768.014,1046.671, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:213, 3897634572455089,   65.727,   12.000, 3800,  70.622,4871.992,1353.331,  54.086,3774.187,1048.385, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:320, 3897634946091869,   65.834,   12.000, 3700,  70.404,4879.503,1355.418,  53.671,3779.913,1049.976, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:428, 3897635325832348,   65.942,   14.000, 3800,  70.847,4887.185,1357.551,  54.194,3785.789,1051.608, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:540, 3897635717500074,   66.054,   15.000, 3700,  73.487,4895.403,1359.834,  56.748,3792.135,1053.371, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:649, 3897636098730057,   66.163,   13.000, 3700,  74.806,4903.546,1362.096,  58.201,3798.471,1055.131, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:756, 3897636473428011,   66.270,   11.000, 3800,  68.461,4910.871,1364.131,  51.785,3804.011,1056.670, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:866, 3897636858295679,   66.380,   11.000, 3800,  68.582,4918.408,1366.224,  51.888,3809.713,1058.254, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:33:979, 3897637253677980,   66.493,   12.000, 3800,  68.399,4926.130,1368.369,  51.835,3815.565,1059.879, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:088, 3897637636513510,   66.602,   14.000, 3700,  72.827,4934.091,1370.581,  55.938,3821.680,1061.578, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:193, 3897638003997115,   66.707,   12.000, 3800,  69.828,4941.418,1372.616,  53.279,3827.270,1063.131, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:304, 3897638392195171,   66.818,   12.000, 3800,  70.391,4949.220,1374.783,  53.677,3833.220,1064.783, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:415, 3897638780662172,   66.929,   15.000, 3700,  74.146,4957.445,1377.068,  57.407,3839.588,1066.552, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:521, 3897639153420927,   67.035,   15.000, 3700,  75.248,4965.454,1379.293,  58.595,3845.824,1068.285, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:633, 3897639544809512,   67.147,   13.000, 3700,  75.277,4973.866,1381.629,  58.660,3852.380,1070.106, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:742, 3897639926183135,   67.256,   19.000, 3700,  77.612,4982.318,1383.977,  60.867,3859.008,1071.947, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:850, 3897640304193109,   67.364,   27.000, 3700,  83.834,4991.366,1386.491,  67.105,3866.251,1073.959, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:34:959, 3897640685518737,   67.473,   27.000, 3700,  84.903,5000.611,1389.059,  68.293,3873.687,1076.024, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:070, 3897641075149724,   67.584,   18.000, 3700,  80.125,5009.525,1391.535,  63.309,3880.730,1077.981, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:178, 3897641452966128,   67.692,   15.000, 3700,  78.106,5017.951,1393.875,  61.252,3887.338,1079.816, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:290, 3897641844806635,   67.804,   14.000, 3700,  78.951,5026.785,1396.329,  62.172,3894.294,1081.748, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:398, 3897642227472319,   67.913,   20.000, 3700,  79.858,5035.510,1398.753,  63.099,3901.189,1083.664, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:508, 3897642608460453,   68.022,   17.000, 3700,  79.265,5044.133,1401.148,  62.608,3908.000,1085.555, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:615, 3897642983821216,   68.129,   19.000, 3700,  82.201,5052.943,1403.595,  65.300,3914.998,1087.500, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:725, 3897643371354547,   68.240,   14.000, 3700,  79.304,5061.719,1406.033,  62.489,3921.913,1089.420, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:835, 3897643756165498,   68.349,   13.000, 3700,  75.391,5070.003,1408.334,  58.781,3928.372,1091.214, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:35:944, 3897644139189807,   68.459,   13.000, 3700,  75.854,5078.298,1410.638,  59.183,3934.844,1093.012, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:054, 3897644522425886,   68.568,   27.000, 3700,  87.259,5087.847,1413.291,  70.119,3942.517,1095.144, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:166, 3897644914287513,   68.680,   16.000, 3700,  80.510,5096.855,1415.793,  63.787,3949.655,1097.126, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:272, 3897645285235379,   68.786,   17.000, 3700,  81.071,5105.442,1418.178,  64.229,3956.458,1099.016, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:433, 3897645849743287,   68.947,   23.000, 3700,  83.645,5118.925,1421.924,  66.808,3967.226,1102.007, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:494, 3897646061683409,   69.008,   17.000, 3700,  76.735,5123.568,1423.213,  60.109,3970.864,1103.018, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:599, 3897646431158662,   69.113,   30.000, 3700,  87.024,5132.749,1425.764,  70.065,3978.255,1105.071, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:710, 3897646819162666,   69.224,   38.000, 3700,  97.101,5143.507,1428.752,  79.656,3987.080,1107.522, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:820, 3897647204010875,   69.334,   36.000, 3700,  93.956,5153.832,1431.620,  76.613,3995.499,1109.861, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:36:932, 3897647595986507,   69.446,   45.000, 3700,  95.422,5164.512,1434.587,  78.135,4004.244,1112.290, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:039, 3897647970250042,   69.553,   60.000, 3700, 104.007,5175.626,1437.674,  86.120,4013.448,1114.847, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:150, 3897648358618184,   69.664,   29.000, 3700,  91.288,5185.750,1440.486,  74.086,4021.663,1117.129, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:258, 3897648740014785,   69.773,   20.000, 3700,  83.917,5194.888,1443.025,  67.133,4028.974,1119.160, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:389, 3897649200988528,   69.904,   30.000, 3700,  88.267,5206.506,1446.252,  71.101,4038.333,1121.759, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:477, 3897649506167969,   69.991,   22.000, 3700,  85.792,5213.982,1448.328,  68.793,4044.327,1123.424, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:585, 3897649884021590,   70.099,   18.000, 3700,  80.562,5222.674,1450.743,  63.966,4051.229,1125.341, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:697, 3897650275990229,   70.211,   29.000, 3700,  87.636,5232.482,1453.467,  70.742,4059.146,1127.541, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:807, 3897650660984896,   70.321,   34.000, 3700,  92.416,5242.642,1456.289,  75.480,4067.444,1129.845, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:37:912, 3897651028215008,   70.426,   32.000, 3700,  90.047,5252.084,1458.912,  73.080,4075.107,1131.974, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:026, 3897651427660305,   70.540,   24.000, 3700,  86.463,5261.945,1461.652,  69.374,4083.019,1134.172, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:135, 3897651808483059,   70.649,   24.000, 3700,  87.580,5271.469,1464.297,  70.411,4090.675,1136.299, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:242, 3897652186323835,   70.757,   20.000, 3700,  83.983,5280.529,1466.814,  67.162,4097.921,1138.312, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:353, 3897652574916184,   70.868,   23.000, 3700,  85.486,5290.015,1469.449,  68.383,4105.509,1140.419, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:462, 3897652956316172,   70.976,   22.000, 3700,  85.089,5299.281,1472.023,  68.139,4112.930,1142.480, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:571, 3897653337826104,   71.085,   34.000, 3700,  91.866,5309.289,1474.802,  74.974,4121.097,1144.749, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:678, 3897653712274262,   71.192,   70.000, 3700, 105.373,5320.555,1477.932,  87.857,4130.490,1147.358, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:787, 3897654094706435,   71.301,   47.000, 3700,  98.536,5331.315,1480.921,  81.157,4139.352,1149.820, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:38:898, 3897654482968730,   71.412,   14.000, 3700,  77.699,5339.929,1483.314,  60.941,4146.108,1151.697, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:007, 3897654864920057,   71.521,   16.000, 3700,  80.519,5348.710,1485.753,  63.696,4153.055,1153.626, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:117, 3897655249865725,   71.631,   28.000, 3700,  88.231,5358.408,1488.447,  71.225,4160.884,1155.801, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:224, 3897655625217531,   71.739,   26.000, 3700,  87.326,5367.767,1491.046,  70.363,4168.425,1157.896, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:337, 3897656021337548,   71.852,   26.000, 3700,  89.126,5377.848,1493.847,  72.034,4176.573,1160.159, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:445, 3897656397177957,   71.959,   32.000, 3700,  92.940,5387.822,1496.617,  75.670,4184.693,1162.415, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:554, 3897656778367716,   72.068,   31.000, 3700,  93.593,5398.009,1499.447,  76.383,4193.007,1164.724, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:663, 3897657159921672,   72.177,   27.000, 3700,  89.173,5407.724,1502.146,  72.174,4200.870,1166.908, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:772, 3897657544826228,   72.287,   30.000, 3700,  91.845,5417.818,1504.949,  74.596,4209.069,1169.186, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:885, 3897657938068128,   72.399,   23.000, 3700,  86.103,5427.486,1507.635,  69.165,4216.835,1171.343, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:39:990, 3897658305527038,   72.504,   21.000, 3700,  87.676,5436.685,1510.190,  70.646,4224.247,1173.402, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:099, 3897658688612976,   72.613,   38.000, 3700,  87.637,5446.271,1512.853,  70.743,4231.985,1175.551, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:212, 3897659083969075,   72.726,   33.000, 3700,  94.339,5456.921,1515.811,  77.010,4240.679,1177.966, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:320, 3897659461804066,   72.834,   28.000, 3700,  90.595,5466.695,1518.526,  73.574,4248.616,1180.171, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:431, 3897659850216840,   72.945,   32.000, 3700,  93.055,5477.015,1521.393,  75.648,4257.006,1182.502, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:541, 3897660235402754,   73.055,   27.000, 3700,  88.495,5486.748,1524.097,  71.470,4264.867,1184.685, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:648, 3897660609494582,   73.162,   20.000, 3700,  83.168,5495.632,1526.564,  66.367,4271.956,1186.654, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:760, 3897661002961041,   73.274,   31.000, 3700,  93.034,5506.084,1529.468,  75.824,4280.474,1189.021, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:869, 3897661384230953,   73.383,   27.000, 3700,  89.448,5515.822,1532.173,  72.240,4288.339,1191.205, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:40:979, 3897661769085151,   73.493,   42.000, 3700,  98.138,5526.606,1535.168,  80.611,4297.197,1193.666, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:086, 3897662143418435,   73.600,   26.000, 3700,  88.149,5536.028,1537.786,  71.189,4304.806,1195.780, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:194, 3897662524405526,   73.708,   20.000, 3700,  84.516,5545.222,1540.340,  67.483,4312.147,1197.819, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:304, 3897662908240711,   73.818,   21.000, 3700,  83.870,5554.414,1542.893,  66.994,4319.490,1199.858, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:413, 3897663289966683,   73.927,   83.000, 3700,  92.583,5564.506,1545.696,  75.277,4327.695,1202.137, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:524, 3897663678057095,   74.038,   45.000, 3700,  98.978,5575.474,1548.743,  81.306,4336.705,1204.640, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:631, 3897664052368839,   74.145,   18.000, 3700,  81.735,5584.210,1551.169,  65.014,4343.653,1206.570, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:744, 3897664450867133,   74.259,   14.000, 3700,  79.492,5593.255,1553.682,  62.721,4350.790,1208.553, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:852, 3897664826663502,   74.366,   17.000, 3700,  81.530,5602.003,1556.112,  64.759,4357.739,1210.483, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:41:961, 3897665207998650,   74.475,   19.000, 3700,  83.459,5611.090,1558.636,  66.514,4364.981,1212.495, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:069, 3897665587750238,   74.583,   14.000, 3700,  78.225,5619.572,1560.992,  61.543,4371.654,1214.348, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:180, 3897665975972415,   74.694,   17.000, 3700,  80.953,5628.546,1563.485,  64.177,4378.769,1216.325, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:291, 3897666364414315,   74.805,   16.000, 3700,  80.123,5637.433,1565.954,  63.308,4385.790,1218.275, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:397, 3897666735218810,   74.911,   20.000, 3700,  78.962,5645.793,1568.276,  62.150,4392.371,1220.103, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:509, 3897667127164761,   75.023,   17.000, 3700,  80.395,5654.791,1570.775,  63.726,4399.503,1222.084, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:618, 3897667508630915,   75.132,   22.000, 3700,  84.392,5663.983,1573.329,  67.482,4406.853,1224.126, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:724, 3897667882617428,   75.238,   14.000, 3700,  77.519,5672.261,1575.628,  60.747,4413.340,1225.928, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:837, 3897668278301799,   75.351,   17.000, 3700,  79.646,5681.259,1578.128,  62.986,4420.456,1227.904, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:42:945, 3897668654825757,   75.459,   48.000, 3700,  94.638,5691.434,1580.954,  76.979,4428.732,1230.203, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:054, 3897669035938536,   75.568,   13.000, 3700,  75.446,5699.644,1583.234,  58.745,4435.125,1231.979, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:161, 3897669413270223,   75.675,   14.000, 3700,  76.548,5707.891,1585.525,  59.727,4441.560,1233.767, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:273, 3897669805262157,   75.787,   13.000, 3700,  74.630,5716.245,1587.846,  58.028,4448.055,1235.571, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:389, 3897670213743200,   75.904,   22.000, 3700,  74.885,5724.979,1590.272,  58.073,4454.828,1237.452, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:490, 3897670565588064,   76.005,   13.000, 3700,  73.706,5732.384,1592.329,  57.072,4460.562,1239.045, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:599, 3897670947049099,   76.113,   18.000, 3700,  81.232,5741.232,1594.787,  64.380,4467.574,1240.993, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:710, 3897671337821317,   76.225,   13.000, 3700,  76.096,5749.722,1597.145,  59.448,4474.207,1242.835, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:819, 3897671717211915,   76.333,   13.000, 3700,  74.125,5757.752,1599.376,  57.440,4480.430,1244.564, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:43:930, 3897672103856134,   76.444,   16.000, 3700,  78.702,5766.441,1601.789,  61.765,4487.249,1246.458, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:037, 3897672481093423,   76.551,   13.000, 3700,  76.285,5774.658,1604.072,  59.646,4493.674,1248.243, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:147, 3897672866239465,   76.661,   13.000, 3700,  77.546,5783.186,1606.441,  60.779,4500.358,1250.099, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:257, 3897673253192791,   76.772,   19.000, 3700,  78.492,5791.858,1608.850,  61.679,4507.172,1251.992, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:390, 3897673717570854,   76.905,   23.000, 3700,  73.656,5801.625,1611.562,  56.960,4514.725,1254.090, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:474, 3897674011950150,   76.989,   20.000, 3700,  82.884,5808.592,1613.498,  65.963,4520.270,1255.630, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:585, 3897674400584998,   77.100,   20.000, 3700,  83.792,5817.890,1616.081,  66.926,4527.696,1257.693, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:693, 3897674778731923,   77.208,   14.000, 3700,  78.623,5826.379,1618.439,  61.848,4534.375,1259.548, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:806, 3897675171980108,   77.320,   16.000, 3700,  79.709,5835.330,1620.925,  62.941,4541.442,1261.512, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:44:916, 3897675556899553,   77.430,   16.000, 3700,  79.606,5844.079,1623.355,  62.917,4548.357,1263.433, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:45:023, 3897675934281632,   77.537,   13.000, 3700,  77.845,5852.467,1625.685,  61.087,4554.939,1265.261, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:45:130, 3897676308358793,   77.644,   16.000, 3700,  79.165,5860.923,1628.034,  62.467,4561.612,1267.114, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:45:243, 3897676704963065,   77.758,   16.000, 3700,  80.976,5870.093,1630.581,  64.040,4568.864,1269.129, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:45:352, 3897677086399343,   77.866,   16.000, 3700,  78.839,5878.680,1632.967,  62.140,4575.632,1271.009, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:07:45:462, 3897677471665942,   77.976,   16.000, 3700,  80.095,5887.491,1635.414,  63.324,4582.598,1272.944, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
